customer_id,credit_score,credit_history_years,number_of_defaults,last_default_year
C08833,792,2,0,
C08834,771,4,0,
C08835,703,21,1,2015.0
C08836,778,1,1,2024.0
C08837,714,4,0,
C08838,726,25,1,2021.0
C08839,785,10,1,2023.0
C08840,748,21,0,
C08841,355,5,5,2021.0
C08842,429,24,4,2015.0
C08843,362,8,2,2019.0
C08844,761,20,0,
C08845,744,19,1,2016.0
C08846,777,1,1,2020.0
C08847,732,22,1,2024.0
C08848,301,6,2,2016.0
C08849,753,3,0,
C08850,330,7,2,2020.0
C08851,721,16,0,
C08852,703,21,0,
C08853,781,7,1,2015.0
C08854,527,6,4,2016.0
C08855,655,25,1,2023.0
C08856,548,15,3,2016.0
C08857,577,21,4,2023.0
C08858,383,23,5,2018.0
C08859,757,20,0,
C08860,684,23,1,2023.0
C08861,733,13,1,2021.0
C08862,539,15,4,2022.0
C08863,752,19,0,
C08864,704,12,1,2023.0
C08865,677,4,1,2024.0
C08866,607,8,3,2022.0
C08867,519,24,5,2016.0
C08868,675,23,2,2021.0
C08869,711,14,1,2017.0
C08870,785,6,0,
C08871,729,9,0,
C08872,696,15,2,2015.0
C08873,720,8,0,
C08874,708,1,1,2024.0
C08875,755,6,0,
C08876,799,24,0,
C08877,687,3,1,2024.0
C08878,702,22,1,2017.0
C08879,683,3,2,2016.0
C08880,652,13,1,2016.0
C08881,748,17,1,2020.0
C08882,750,5,0,
C08883,663,12,2,2019.0
C08884,707,12,0,
C08885,790,19,1,2017.0
C08886,571,5,5,2017.0
C08887,764,11,1,2020.0
C08888,716,23,1,2015.0
C08889,401,23,3,2023.0
C08890,766,9,0,
C08891,692,10,1,2017.0
C08892,675,20,1,2017.0
C08893,677,6,2,2016.0
C08894,652,21,1,2017.0
C08895,723,1,1,2018.0
C08896,485,3,2,2016.0
C08897,567,24,2,2022.0
C08898,708,12,1,2021.0
C08899,765,19,1,2024.0
C08900,772,23,0,
C08901,783,15,0,
C08902,732,2,0,
C08903,779,8,0,
C08904,759,5,1,2017.0
C08905,741,4,0,
C08906,673,5,2,2015.0
C08907,794,13,1,2018.0
C08908,415,15,4,2020.0
C08909,752,11,1,2021.0
C08910,732,4,0,
C08911,718,21,0,
C08912,736,8,1,2019.0
C08913,654,5,2,2017.0
C08914,790,1,0,
C08915,485,3,5,2021.0
C08916,729,22,0,
C08917,664,13,2,2019.0
C08918,767,24,0,
C08919,673,6,2,2016.0
C08920,789,17,1,2022.0
C08921,658,3,2,2024.0
C08922,696,19,2,2020.0
C08923,759,2,1,2021.0
C08924,727,8,0,
C08925,678,9,1,2015.0
C08926,719,4,0,
C08927,724,2,0,
C08928,798,20,1,2020.0
C08929,764,17,0,
C08930,668,16,1,2021.0
C08931,711,21,0,
C08932,740,20,1,2022.0
C08933,664,4,1,2022.0
C08934,744,12,0,
C08935,681,16,2,2022.0
C08936,786,17,1,2015.0
C08937,733,1,0,
C08938,775,22,0,
C08939,770,25,0,
C08940,800,19,1,2022.0
C08941,716,1,1,2018.0
C08942,667,17,2,2018.0
C08943,307,10,5,2022.0
C08944,408,15,5,2023.0
C08945,679,17,2,2018.0
C08946,736,6,1,2023.0
C08947,792,13,1,2020.0
C08948,720,24,0,
C08949,771,14,0,
C08950,668,4,1,2015.0
C08951,744,21,0,
C08952,764,23,0,
C08953,614,20,3,2022.0
C08954,400,21,5,2019.0
C08955,616,13,4,2020.0
C08956,784,6,0,
C08957,764,24,0,
C08958,668,18,1,2016.0
C08959,758,23,1,2021.0
C08960,668,12,1,2018.0
C08961,606,8,4,2022.0
C08962,655,20,1,2020.0
C08963,686,11,1,2021.0
C08964,769,19,1,2018.0
C08965,800,13,1,2016.0
C08966,715,18,1,2023.0
C08967,736,21,1,2019.0
C08968,705,8,1,2022.0
C08969,521,21,2,2020.0
C08970,778,13,1,2020.0
C08971,733,16,0,
C08972,711,10,1,2018.0
C08973,421,11,5,2019.0
C08974,520,8,2,2021.0
C08975,593,16,3,2023.0
C08976,753,12,0,
C08977,600,19,4,2022.0
C08978,745,15,1,2020.0
C08979,760,16,0,
C08980,768,16,0,
C08981,707,18,0,
C08982,742,15,0,
C08983,698,21,2,2020.0
C08984,765,11,1,2019.0
C08985,670,22,1,2023.0
C08986,782,25,1,2019.0
C08987,656,16,1,2024.0
C08988,698,11,1,2017.0
C08989,720,16,1,2021.0
C08990,674,11,2,2023.0
C08991,703,16,0,
C08992,738,21,1,2023.0
C08993,722,6,0,
C08994,700,6,1,2020.0
C08995,776,2,1,2016.0
C08996,738,8,1,2015.0
C08997,683,14,2,2019.0
C08998,788,12,1,2016.0
C08999,367,6,4,2020.0
C09000,737,24,1,2023.0
C09001,683,4,1,2019.0
C09002,731,4,0,
C09003,746,7,0,
C09004,409,19,3,2022.0
C09005,794,22,1,2023.0
C09006,786,3,1,2015.0
C09007,777,19,1,2023.0
C09008,549,18,5,2024.0
C09009,674,5,1,2018.0
C09010,726,4,1,2020.0
C09011,688,11,1,2020.0
C09012,685,3,1,2022.0
C09013,654,25,2,2024.0
C09014,683,4,1,2016.0
C09015,602,3,3,2018.0
C09016,685,7,2,2018.0
C09017,659,1,2,2018.0
C09018,763,2,1,2019.0
C09019,587,22,2,2020.0
C09020,784,15,1,2021.0
C09021,712,5,1,2021.0
C09022,607,14,3,2021.0
C09023,766,23,1,2023.0
C09024,359,21,3,2015.0
C09025,756,11,1,2019.0
C09026,755,6,0,
C09027,656,1,2,2021.0
C09028,744,23,0,
C09029,753,23,1,2020.0
C09030,786,23,1,2020.0
C09031,728,3,0,
C09032,651,3,2,2022.0
C09033,703,17,0,
C09034,784,25,1,2017.0
C09035,784,7,0,
C09036,403,12,2,2017.0
C09037,737,11,1,2020.0
C09038,579,21,2,2024.0
C09039,650,2,2,2016.0
C09040,680,23,1,2017.0
C09041,744,10,0,
C09042,703,20,1,2019.0
C09043,787,18,0,
C09044,727,9,1,2020.0
C09045,680,12,2,2017.0
C09046,762,9,0,
C09047,651,8,1,2023.0
C09048,770,12,1,2016.0
C09049,596,23,3,2021.0
C09050,602,21,4,2024.0
C09051,758,6,1,2019.0
C09052,730,15,0,
C09053,673,7,1,2024.0
C09054,708,3,1,2024.0
C09055,762,25,1,2015.0
C09056,671,5,1,2015.0
C09057,677,9,2,2015.0
C09058,383,24,4,2020.0
C09059,761,20,0,
C09060,771,15,1,2018.0
C09061,777,24,1,2015.0
C09062,587,21,2,2022.0
C09063,757,13,1,2018.0
C09064,756,13,0,
C09065,723,3,1,2019.0
C09066,698,14,2,2018.0
C09067,785,18,0,
C09068,799,13,0,
C09069,721,22,0,
C09070,776,17,1,2021.0
C09071,715,10,0,
C09072,686,3,2,2022.0
C09073,662,20,2,2024.0
C09074,756,21,1,2018.0
C09075,725,3,1,2023.0
C09076,716,24,1,2017.0
C09077,798,2,1,2020.0
C09078,745,17,1,2024.0
C09079,748,12,0,
C09080,650,5,2,2015.0
C09081,585,6,3,2024.0
C09082,733,11,1,2023.0
C09083,757,11,0,
C09084,665,12,2,2020.0
C09085,774,23,0,
C09086,731,23,1,2018.0
C09087,754,18,0,
C09088,671,2,1,2015.0
C09089,691,10,1,2020.0
C09090,651,9,1,2020.0
C09091,684,25,1,2017.0
C09092,370,13,2,2018.0
C09093,690,8,1,2016.0
C09094,551,18,3,2024.0
C09095,655,5,1,2020.0
C09096,777,8,1,2018.0
C09097,797,2,1,2018.0
C09098,731,8,1,2023.0
C09099,711,1,1,2022.0
C09100,736,15,0,
C09101,403,5,4,2016.0
C09102,794,22,1,2023.0
C09103,680,20,1,2022.0
C09104,759,4,0,
C09105,762,25,1,2021.0
C09106,653,19,1,2022.0
C09107,490,19,2,2015.0
C09108,756,1,1,2021.0
C09109,707,25,1,2023.0
C09110,714,25,1,2021.0
C09111,799,13,1,2019.0
C09112,738,18,1,2017.0
C09113,736,22,1,2022.0
C09114,710,2,1,2021.0
C09115,714,20,1,2016.0
C09116,736,19,0,
C09117,656,23,1,2023.0
C09118,674,7,1,2018.0
C09119,737,21,1,2021.0
C09120,701,6,0,
C09121,799,20,0,
C09122,690,13,2,2017.0
C09123,714,8,1,2017.0
C09124,320,15,2,2024.0
C09125,717,17,0,
C09126,711,2,0,
C09127,764,10,1,2021.0
C09128,672,12,1,2017.0
C09129,747,14,1,2021.0
C09130,472,24,5,2020.0
C09131,777,1,1,2015.0
C09132,770,4,1,2021.0
C09133,732,8,0,
C09134,691,25,2,2024.0
C09135,401,9,5,2023.0
C09136,683,14,1,2015.0
C09137,718,13,1,2017.0
C09138,800,23,0,
C09139,710,21,1,2020.0
C09140,674,22,1,2018.0
C09141,799,19,1,2021.0
C09142,466,9,3,2021.0
C09143,386,25,5,2022.0
C09144,754,7,1,2019.0
C09145,746,5,1,2022.0
C09146,674,25,1,2021.0
C09147,726,1,0,
C09148,783,3,0,
C09149,686,10,1,2018.0
C09150,726,4,1,2021.0
C09151,790,5,0,
C09152,455,18,2,2016.0
C09153,787,25,0,
C09154,732,21,0,
C09155,323,13,2,2023.0
C09156,654,12,2,2024.0
C09157,684,23,1,2017.0
C09158,683,9,1,2021.0
C09159,324,18,4,2021.0
C09160,768,6,0,
C09161,775,13,0,
C09162,305,19,3,2021.0
C09163,788,16,0,
C09164,488,2,4,2019.0
C09165,753,25,1,2018.0
C09166,715,16,0,
C09167,691,9,2,2016.0
C09168,710,13,0,
C09169,658,5,1,2020.0
C09170,756,18,1,2015.0
C09171,773,5,1,2021.0
C09172,768,3,1,2022.0
C09173,714,17,0,
C09174,706,20,1,2021.0
C09175,683,9,1,2019.0
C09176,723,8,0,
C09177,741,20,0,
C09178,709,13,1,2018.0
C09179,800,15,0,
C09180,790,7,1,2023.0
C09181,700,24,0,
C09182,444,20,3,2018.0
C09183,692,20,1,2016.0
C09184,512,19,3,2017.0
C09185,722,19,1,2024.0
C09186,664,10,1,2022.0
C09187,800,23,0,
C09188,654,25,1,2019.0
C09189,686,25,1,2020.0
C09190,686,23,1,2023.0
C09191,665,9,2,2019.0
C09192,656,13,2,2021.0
C09193,691,13,2,2021.0
C09194,796,8,0,
C09195,706,13,1,2020.0
C09196,733,16,0,
C09197,780,15,1,2021.0
C09198,750,3,0,
C09199,775,15,1,2023.0
C09200,669,15,1,2024.0
C09201,718,21,1,2018.0
C09202,723,1,1,2016.0
C09203,765,13,1,2020.0
C09204,704,25,0,
C09205,725,11,0,
C09206,671,15,2,2021.0
C09207,506,6,4,2021.0
C09208,721,17,1,2021.0
C09209,600,24,4,2017.0
C09210,676,23,2,2019.0
C09211,791,19,0,
C09212,361,5,5,2016.0
C09213,309,22,5,2019.0
C09214,735,18,1,2015.0
C09215,706,6,0,
C09216,739,4,1,2021.0
C09217,706,20,1,2015.0
C09218,709,18,0,
C09219,789,9,0,
C09220,609,16,4,2015.0
C09221,651,22,1,2015.0
C09222,336,22,4,2024.0
C09223,770,25,1,2020.0
C09224,706,4,0,
C09225,669,11,2,2024.0
C09226,777,1,1,2015.0
C09227,742,2,0,
C09228,764,11,1,2019.0
C09229,721,21,0,
C09230,430,2,5,2023.0
C09231,780,12,0,
C09232,676,5,2,2022.0
C09233,710,23,0,
C09234,793,23,0,
C09235,575,17,4,2015.0
C09236,755,15,1,2022.0
C09237,708,5,0,
C09238,782,16,1,2015.0
C09239,764,9,1,2016.0
C09240,717,25,0,
C09241,689,25,2,2020.0
C09242,799,11,0,
C09243,778,11,1,2020.0
C09244,590,8,4,2024.0
C09245,709,17,0,
C09246,786,2,0,
C09247,768,10,0,
C09248,790,24,1,2019.0
C09249,680,4,1,2015.0
C09250,725,11,0,
C09251,790,5,1,2018.0
C09252,679,8,2,2020.0
C09253,653,2,2,2023.0
C09254,718,20,1,2024.0
C09255,735,14,1,2016.0
C09256,311,9,3,2018.0
C09257,718,19,1,2018.0
C09258,762,22,0,
C09259,732,18,1,2019.0
C09260,756,25,1,2020.0
C09261,682,14,1,2023.0
C09262,731,9,0,
C09263,787,12,1,2020.0
C09264,764,16,1,2019.0
C09265,308,10,5,2019.0
C09266,800,12,0,
C09267,734,16,1,2017.0
C09268,366,20,2,2015.0
C09269,778,5,1,2020.0
C09270,661,15,1,2023.0
C09271,773,9,0,
C09272,741,4,1,2022.0
C09273,574,2,2,2016.0
C09274,721,12,1,2024.0
C09275,768,1,0,
C09276,679,21,2,2019.0
C09277,679,19,1,2021.0
C09278,670,7,1,2016.0
C09279,629,20,3,2016.0
C09280,474,11,3,2022.0
C09281,694,4,1,2022.0
C09282,730,9,0,
C09283,701,16,1,2015.0
C09284,718,7,0,
C09285,727,11,0,
C09286,700,12,0,
C09287,420,9,2,2022.0
C09288,768,17,1,2016.0
C09289,412,23,3,2018.0
C09290,686,3,1,2015.0
C09291,794,3,1,2019.0
C09292,337,24,2,2017.0
C09293,779,4,0,
C09294,670,5,2,2024.0
C09295,780,17,0,
C09296,659,18,2,2021.0
C09297,773,4,0,
C09298,663,3,2,2020.0
C09299,405,3,2,2019.0
C09300,512,6,4,2018.0
C09301,740,3,1,2018.0
C09302,711,14,0,
C09303,680,12,2,2022.0
C09304,408,7,2,2018.0
C09305,746,19,0,
C09306,658,23,2,2023.0
C09307,734,24,1,2021.0
C09308,550,18,5,2017.0
C09309,736,10,0,
C09310,752,17,0,
C09311,760,15,1,2017.0
C09312,761,22,0,
C09313,750,15,1,2021.0
C09314,569,2,2,2017.0
C09315,329,13,5,2024.0
C09316,618,8,5,2017.0
C09317,663,5,2,2015.0
C09318,661,2,1,2023.0
C09319,713,21,0,
C09320,777,17,0,
C09321,793,6,0,
C09322,786,4,1,2023.0
C09323,757,14,1,2024.0
C09324,525,20,5,2022.0
C09325,723,5,0,
C09326,400,7,2,2019.0
C09327,738,22,1,2017.0
C09328,715,13,0,
C09329,665,10,2,2016.0
C09330,748,1,1,2020.0
C09331,700,9,1,2017.0
C09332,701,2,0,
C09333,796,19,1,2015.0
C09334,359,3,2,2022.0
C09335,684,24,1,2020.0
C09336,764,18,0,
C09337,755,6,1,2017.0
C09338,471,5,5,2019.0
C09339,784,3,0,
C09340,736,21,0,
C09341,748,7,1,2016.0
C09342,505,22,5,2024.0
C09343,731,12,0,
C09344,733,10,1,2019.0
C09345,332,2,3,2018.0
C09346,779,12,0,
C09347,719,8,1,2017.0
C09348,771,19,1,2019.0
C09349,751,17,0,
C09350,740,10,1,2020.0
C09351,756,14,1,2015.0
C09352,408,24,3,2016.0
C09353,633,21,2,2020.0
C09354,702,4,1,2018.0
C09355,700,8,1,2022.0
C09356,712,12,0,
C09357,706,11,1,2024.0
C09358,771,22,0,
C09359,657,18,1,2024.0
C09360,768,24,1,2018.0
C09361,699,21,1,2022.0
C09362,795,5,1,2024.0
C09363,779,11,1,2021.0
C09364,685,6,2,2016.0
C09365,765,3,0,
C09366,756,9,1,2022.0
C09367,388,15,3,2018.0
C09368,645,1,4,2018.0
C09369,717,8,0,
C09370,755,15,1,2015.0
C09371,682,14,1,2023.0
C09372,704,9,1,2015.0
C09373,773,9,0,
C09374,414,7,3,2015.0
C09375,721,22,0,
C09376,767,9,0,
C09377,729,20,0,
C09378,457,16,4,2017.0
C09379,615,9,3,2023.0
C09380,714,25,1,2024.0
C09381,783,25,0,
C09382,745,9,0,
C09383,694,15,2,2022.0
C09384,782,19,1,2015.0
C09385,786,22,0,
C09386,758,19,0,
C09387,675,19,1,2016.0
C09388,748,7,1,2024.0
C09389,726,17,0,
C09390,688,18,1,2015.0
C09391,540,23,3,2020.0
C09392,438,9,3,2021.0
C09393,702,16,1,2018.0
C09394,362,25,2,2016.0
C09395,769,25,1,2015.0
C09396,705,15,0,
C09397,618,21,3,2017.0
C09398,671,15,2,2020.0
C09399,683,21,2,2017.0
C09400,705,11,0,
C09401,712,24,0,
C09402,669,5,2,2022.0
C09403,675,11,1,2020.0
C09404,775,12,0,
C09405,659,15,1,2019.0
C09406,700,20,0,
C09407,745,16,1,2018.0
C09408,342,11,4,2017.0
C09409,724,4,0,
C09410,404,9,3,2017.0
C09411,394,17,5,2017.0
C09412,365,3,5,2022.0
C09413,763,6,0,
C09414,537,13,4,2024.0
C09415,771,12,1,2023.0
C09416,571,8,3,2015.0
C09417,459,22,5,2020.0
C09418,741,10,0,
C09419,783,9,0,
C09420,794,16,1,2024.0
C09421,668,6,2,2016.0
C09422,754,10,1,2017.0
C09423,675,1,2,2015.0
C09424,729,1,1,2017.0
C09425,758,12,1,2017.0
C09426,780,13,1,2016.0
C09427,651,24,2,2020.0
C09428,563,3,3,2017.0
C09429,772,11,1,2021.0
C09430,671,20,2,2022.0
C09431,672,18,1,2023.0
C09432,791,6,1,2022.0
C09433,693,21,1,2018.0
C09434,677,16,2,2020.0
C09435,739,4,0,
C09436,772,2,0,
C09437,800,3,0,
C09438,738,4,1,2022.0
C09439,697,19,2,2023.0
C09440,513,10,2,2023.0
C09441,733,16,1,2023.0
C09442,708,17,1,2017.0
C09443,686,14,1,2017.0
C09444,729,25,0,
C09445,700,15,1,2016.0
C09446,660,25,1,2024.0
C09447,740,19,1,2016.0
C09448,395,8,2,2016.0
C09449,637,8,2,2021.0
C09450,678,12,1,2021.0
C09451,455,10,2,2023.0
C09452,645,23,3,2020.0
C09453,479,7,2,2018.0
C09454,671,1,1,2024.0
C09455,704,1,0,
C09456,717,3,0,
C09457,779,4,1,2017.0
C09458,741,20,0,
C09459,737,22,0,
C09460,397,18,2,2021.0
C09461,663,19,1,2019.0
C09462,783,14,1,2015.0
C09463,798,24,0,
C09464,700,22,1,2015.0
C09465,684,6,2,2016.0
C09466,790,16,1,2018.0
C09467,697,10,1,2016.0
C09468,509,3,3,2021.0
C09469,777,15,1,2015.0
C09470,771,25,1,2017.0
C09471,569,10,3,2021.0
C09472,655,17,2,2020.0
C09473,782,8,0,
C09474,751,4,1,2015.0
C09475,684,20,2,2022.0
C09476,709,25,1,2019.0
C09477,771,14,1,2020.0
C09478,715,11,1,2017.0
C09479,696,25,2,2017.0
C09480,783,24,1,2022.0
C09481,712,16,1,2021.0
C09482,682,11,1,2022.0
C09483,773,5,1,2024.0
C09484,799,21,1,2024.0
C09485,656,23,1,2019.0
C09486,798,20,0,
C09487,767,1,1,2021.0
C09488,528,7,5,2016.0
C09489,691,23,1,2022.0
C09490,787,20,1,2023.0
C09491,742,8,0,
C09492,705,1,0,
C09493,786,18,1,2023.0
C09494,779,15,1,2021.0
C09495,778,5,1,2023.0
C09496,721,17,0,
C09497,541,3,2,2015.0
C09498,626,20,3,2017.0
C09499,725,22,0,
C09500,679,9,2,2024.0
C09501,652,13,2,2016.0
C09502,783,17,0,
C09503,758,14,0,
C09504,670,17,1,2015.0
C09505,732,11,1,2018.0
C09506,776,20,1,2015.0
C09507,745,13,1,2022.0
C09508,658,11,2,2016.0
C09509,730,19,0,
C09510,707,7,0,
C09511,506,25,4,2019.0
C09512,653,22,1,2023.0
C09513,688,4,1,2016.0
C09514,769,3,1,2020.0
C09515,713,16,1,2018.0
C09516,763,18,1,2021.0
C09517,714,12,1,2022.0
C09518,768,22,1,2024.0
C09519,791,24,0,
C09520,798,20,1,2016.0
C09521,725,16,0,
C09522,750,24,1,2020.0
C09523,701,4,1,2022.0
C09524,723,15,1,2018.0
C09525,773,21,1,2019.0
C09526,650,14,2,2016.0
C09527,787,24,1,2021.0
C09528,759,24,1,2019.0
C09529,667,12,2,2022.0
C09530,741,1,0,
C09531,790,22,0,
C09532,730,22,0,
C09533,791,5,0,
C09534,661,3,1,2016.0
C09535,671,17,1,2016.0
C09536,773,19,0,
C09537,671,20,1,2016.0
C09538,610,1,2,2021.0
C09539,665,10,1,2017.0
C09540,737,5,1,2020.0
C09541,669,24,2,2016.0
C09542,787,20,0,
C09543,304,22,3,2021.0
C09544,776,14,0,
C09545,747,21,0,
C09546,786,25,0,
C09547,320,12,2,2021.0
C09548,770,4,1,2020.0
C09549,702,23,0,
C09550,787,8,0,
C09551,718,14,1,2016.0
C09552,696,3,1,2015.0
C09553,765,18,1,2019.0
C09554,651,19,1,2016.0
C09555,727,19,0,
C09556,717,2,1,2022.0
C09557,777,14,0,
C09558,358,21,5,2016.0
C09559,349,21,3,2019.0
C09560,747,16,1,2019.0
C09561,671,8,2,2024.0
C09562,787,9,1,2023.0
C09563,674,15,1,2024.0
C09564,736,25,0,
C09565,754,11,1,2016.0
C09566,711,11,0,
C09567,581,6,3,2021.0
C09568,709,13,1,2022.0
C09569,728,6,0,
C09570,681,20,1,2021.0
C09571,761,24,0,
C09572,741,17,0,
C09573,768,14,0,
C09574,657,23,1,2023.0
C09575,658,4,1,2019.0
C09576,722,10,1,2016.0
C09577,791,10,0,
C09578,733,3,1,2023.0
C09579,724,10,0,
C09580,752,4,1,2017.0
C09581,716,14,0,
C09582,718,13,0,
C09583,704,10,1,2023.0
C09584,763,9,0,
C09585,799,21,1,2023.0
C09586,693,7,1,2015.0
C09587,518,5,2,2016.0
C09588,699,16,1,2016.0
C09589,744,21,0,
C09590,728,13,0,
C09591,750,22,0,
C09592,748,4,0,
C09593,687,13,2,2024.0
C09594,775,7,1,2023.0
C09595,764,15,0,
C09596,710,13,0,
C09597,687,14,2,2020.0
C09598,368,16,2,2022.0
C09599,790,12,1,2016.0
C09600,766,4,0,
C09601,409,2,3,2019.0
C09602,727,7,0,
C09603,404,3,3,2020.0
C09604,728,9,1,2019.0
C09605,367,2,2,2023.0
C09606,775,25,1,2017.0
C09607,726,8,1,2016.0
C09608,510,23,2,2022.0
C09609,368,2,4,2019.0
C09610,762,9,1,2024.0
C09611,650,21,2,2022.0
C09612,652,19,2,2019.0
C09613,498,19,5,2016.0
C09614,748,10,0,
C09615,697,4,1,2018.0
C09616,370,23,5,2016.0
C09617,734,18,0,
C09618,773,1,0,
C09619,748,1,1,2015.0
C09620,761,5,1,2016.0
C09621,303,10,4,2021.0
C09622,747,16,1,2022.0
C09623,667,6,1,2017.0
C09624,656,16,1,2021.0
C09625,697,8,1,2021.0
C09626,711,17,1,2023.0
C09627,638,10,3,2019.0
C09628,673,21,1,2020.0
C09629,745,18,1,2024.0
C09630,779,4,0,
C09631,775,1,1,2018.0
C09632,794,23,1,2020.0
C09633,536,4,5,2018.0
C09634,677,17,1,2015.0
C09635,794,9,1,2023.0
C09636,783,15,1,2022.0
C09637,621,20,3,2021.0
C09638,800,21,1,2015.0
C09639,799,17,0,
C09640,708,20,1,2018.0
C09641,800,3,0,
C09642,336,5,3,2021.0
C09643,706,6,1,2024.0
C09644,714,20,1,2018.0
C09645,715,10,1,2022.0
C09646,763,24,0,
C09647,768,23,1,2017.0
C09648,794,14,1,2021.0
C09649,768,13,0,
C09650,771,24,1,2018.0
C09651,760,20,0,
C09652,758,5,0,
C09653,686,10,2,2019.0
C09654,684,10,2,2020.0
C09655,653,13,2,2024.0
C09656,777,12,0,
C09657,723,6,1,2018.0
C09658,721,25,0,
C09659,719,25,1,2022.0
C09660,741,22,0,
C09661,608,17,3,2017.0
C09662,667,20,2,2023.0
C09663,678,15,2,2015.0
C09664,782,4,0,
C09665,526,15,2,2015.0
C09666,735,13,1,2023.0
C09667,693,9,2,2021.0
C09668,756,19,1,2020.0
C09669,319,2,2,2016.0
C09670,532,12,4,2023.0
C09671,797,19,0,
C09672,709,19,0,
C09673,753,25,0,
C09674,764,8,1,2021.0
C09675,719,19,0,
C09676,678,19,1,2023.0
C09677,781,2,1,2017.0
C09678,687,9,1,2017.0
C09679,762,1,0,
C09680,799,19,0,
C09681,741,8,0,
C09682,775,3,1,2016.0
C09683,693,2,2,2016.0
C09684,342,2,4,2016.0
C09685,759,24,0,
C09686,469,16,5,2016.0
C09687,755,11,0,
C09688,796,10,1,2024.0
C09689,746,5,1,2017.0
C09690,718,9,1,2015.0
C09691,775,13,0,
C09692,754,2,0,
C09693,436,16,3,2016.0
C09694,772,10,1,2023.0
C09695,759,8,1,2019.0
C09696,767,2,1,2019.0
C09697,559,16,2,2021.0
C09698,750,15,0,
C09699,746,19,0,
C09700,702,21,0,
C09701,632,7,3,2021.0
C09702,741,5,0,
C09703,762,3,1,2018.0
C09704,691,18,2,2019.0
C09705,743,4,0,
C09706,657,21,1,2015.0
C09707,764,20,0,
C09708,627,12,2,2019.0
C09709,770,4,0,
C09710,689,10,1,2021.0
C09711,687,20,2,2021.0
C09712,613,22,2,2018.0
C09713,678,14,2,2017.0
C09714,654,18,1,2021.0
C09715,776,13,0,
C09716,772,16,0,
C09717,717,14,0,
C09718,787,20,1,2019.0
C09719,751,11,0,
C09720,666,7,2,2021.0
C09721,622,24,4,2017.0
C09722,722,9,1,2019.0
C09723,714,17,1,2021.0
C09724,677,25,1,2019.0
C09725,784,20,0,
C09726,779,9,0,
C09727,775,12,0,
C09728,724,1,0,
C09729,659,1,2,2016.0
C09730,778,19,0,
C09731,763,24,1,2020.0
C09732,797,15,0,
C09733,780,2,0,
C09734,777,14,1,2023.0
C09735,744,21,0,
C09736,333,9,2,2016.0
C09737,452,18,4,2015.0
C09738,734,13,0,
C09739,700,14,1,2024.0
C09740,708,5,1,2015.0
C09741,685,1,2,2024.0
C09742,798,4,0,
C09743,388,11,3,2016.0
C09744,745,7,0,
C09745,694,8,1,2023.0
C09746,751,25,0,
C09747,744,6,1,2018.0
C09748,757,19,1,2023.0
C09749,763,6,0,
C09750,702,8,1,2017.0
C09751,702,16,0,
C09752,670,20,1,2020.0
C09753,682,2,1,2017.0
C09754,349,18,3,2017.0
C09755,399,10,2,2021.0
C09756,669,23,2,2016.0
C09757,552,7,2,2019.0
C09758,708,13,0,
C09759,678,23,1,2023.0
C09760,682,9,1,2018.0
C09761,713,20,1,2021.0
C09762,770,7,0,
C09763,799,21,0,
C09764,766,14,0,
C09765,665,11,2,2018.0
C09766,733,13,0,
C09767,687,12,1,2020.0
C09768,789,14,1,2016.0
C09769,682,19,2,2015.0
C09770,749,5,1,2016.0
C09771,775,21,1,2019.0
C09772,715,21,0,
C09773,679,6,2,2016.0
C09774,764,18,0,
C09775,688,8,1,2020.0
C09776,476,10,3,2023.0
C09777,712,18,0,
C09778,754,6,0,
C09779,697,25,2,2016.0
C09780,787,22,1,2021.0
C09781,375,21,2,2024.0
C09782,763,5,0,
C09783,655,24,1,2018.0
C09784,671,24,2,2016.0
C09785,740,22,1,2023.0
C09786,748,25,0,
C09787,755,7,1,2018.0
C09788,737,23,1,2018.0
C09789,734,6,0,
C09790,771,2,1,2019.0
C09791,351,22,2,2022.0
C09792,679,5,1,2020.0
C09793,745,13,1,2023.0
C09794,651,17,2,2024.0
C09795,775,24,0,
C09796,759,17,0,
C09797,797,9,0,
C09798,719,18,0,
C09799,399,23,4,2020.0
C09800,795,3,1,2021.0
C09801,737,2,1,2020.0
C09802,672,18,1,2017.0
C09803,685,12,2,2024.0
C09804,705,17,0,
C09805,473,2,4,2016.0
C09806,319,6,5,2020.0
C09807,657,24,1,2017.0
C09808,727,20,0,
C09809,722,1,0,
C09810,692,17,1,2022.0
C09811,696,11,1,2018.0
C09812,703,11,1,2018.0
C09813,684,12,1,2018.0
C09814,692,10,2,2016.0
C09815,674,12,1,2017.0
C09816,688,3,1,2022.0
C09817,772,24,0,
C09818,770,14,0,
C09819,738,5,0,
C09820,664,10,2,2020.0
C09821,672,7,2,2024.0
C09822,793,17,1,2021.0
C09823,699,25,2,2018.0
C09824,752,13,0,
C09825,529,4,4,2015.0
C09826,708,22,1,2017.0
C09827,752,3,1,2015.0
C09828,765,6,1,2016.0
C09829,668,22,2,2023.0
C09830,706,20,1,2016.0
C09831,614,3,2,2021.0
C09832,723,13,0,
C09833,781,13,1,2016.0
C09834,778,1,0,
C09835,780,8,1,2018.0
C09836,719,22,1,2019.0
C09837,688,22,1,2017.0
C09838,780,12,1,2020.0
C09839,706,21,1,2021.0
C09840,652,6,2,2022.0
C09841,682,7,2,2024.0
C09842,690,14,1,2016.0
