customer_id,pre_approved_personal_loan_limit,interest_rate,max_tenure_months,offer_validity_days
C08885,919758,10.0,12,43
C08886,363850,15.78,60,20
C08887,668088,12.53,60,56
C08888,650232,15.77,12,38
C08889,1000000,11.4,36,22
C08890,1000000,16.49,48,51
C08891,1000000,14.72,12,41
C08892,653822,16.2,12,43
C08893,854295,12.47,36,34
C08894,1000000,13.95,24,29
C08895,391768,11.05,24,27
C08896,479660,14.96,12,43
C08897,1000000,14.59,48,37
C08898,766060,11.5,12,44
C08899,1000000,10.0,60,24
C08900,486555,13.13,60,56
C08901,908050,15.38,60,15
C08902,625264,12.63,48,52
C08903,1000000,14.97,24,38
C08904,1000000,15.56,36,32
C08905,1000000,10.0,36,34
C08906,830780,13.81,24,38
C08907,554512,14.62,36,46
C08908,1000000,12.42,48,47
C08909,1000000,10.0,24,51
C08910,1000000,12.74,12,24
C08911,1000000,16.74,60,36
C08912,458216,10.0,60,43
C08913,890302,12.09,12,27
C08914,577920,15.33,48,38
C08915,1000000,14.7,48,56
C08916,574030,16.02,12,30
C08917,654904,10.12,60,60
C08918,640232,10.76,48,21
C08919,1000000,13.5,60,54
C08920,1000000,12.06,36,39
C08921,1000000,12.87,60,58
C08922,749583,15.17,60,16
C08923,569673,10.04,60,56
C08924,615744,16.28,12,54
C08925,1000000,11.56,12,29
C08926,815430,13.63,48,38
C08927,1000000,14.08,60,29
C08928,674370,13.24,60,30
C08929,1000000,12.61,48,23
C08930,1000000,11.52,60,44
C08931,1000000,14.78,48,22
C08932,530424,14.9,48,31
C08933,649324,10.13,24,15
C08934,1000000,12.64,48,15
C08935,853468,12.88,24,36
C08936,1000000,10.82,60,57
C08937,623711,10.0,48,59
C08938,448552,11.4,36,23
C08939,1000000,11.52,36,16
C08940,1000000,12.15,24,39
C08941,1000000,10.0,60,21
C08942,839970,12.01,12,34
C08943,1000000,10.29,60,30
C08944,1000000,10.0,12,52
C08945,636021,11.91,48,22
C08946,717000,16.34,12,17
C08947,960832,15.46,12,22
C08948,421112,16.89,48,32
C08949,877330,11.75,60,55
C08950,518808,11.93,12,23
C08951,1000000,15.07,60,22
C08952,1000000,16.42,48,43
C08953,1000000,10.0,60,37
C08954,602376,12.21,36,37
C08955,508200,14.02,60,39
C08956,1000000,10.28,24,52
C08957,846504,12.71,48,40
C08958,1000000,13.64,48,34
C08959,564424,17.37,12,37
C08960,1000000,10.0,36,46
C08961,465410,16.57,48,34
C08962,1000000,10.68,12,26
C08963,1000000,13.87,12,56
C08964,539979,11.1,60,55
C08965,1000000,10.34,24,48
C08966,830192,10.0,48,57
C08967,970857,10.81,60,33
C08968,398970,10.0,48,30
C08969,1000000,15.91,24,58
C08970,387200,13.69,36,48
C08971,1000000,10.0,60,22
C08972,1000000,12.46,48,18
C08973,413744,16.59,12,31
C08974,1000000,11.24,60,22
C08975,235730,13.55,12,40
C08976,507660,16.18,24,38
C08977,1000000,15.98,60,20
C08978,778860,13.83,12,17
C08979,460395,16.6,60,49
C08980,1000000,11.72,60,17
C08981,778940,13.92,60,16
C08982,1000000,10.0,36,38
C08983,765828,10.72,60,22
C08984,669600,12.91,24,33
C08985,1000000,14.52,12,32
C08986,395369,14.15,24,34
C08987,1000000,15.93,12,19
C08988,660870,14.7,48,47
C08989,782535,12.55,36,29
C08990,427752,17.58,12,52
C08991,708381,10.23,12,50
C08992,616140,17.21,48,15
C08993,811080,10.62,36,43
C08994,940032,16.24,48,33
C08995,593260,14.54,12,30
C08996,605215,10.0,60,43
C08997,1000000,15.35,60,31
C08998,419352,11.02,24,20
C08999,640794,10.64,36,59
C09000,1000000,15.54,60,16
C09001,1000000,14.37,12,24
C09002,1000000,10.53,60,60
C09003,447552,10.0,60,53
C09004,1000000,12.59,60,45
C09005,780534,10.0,36,47
C09006,634816,12.78,12,40
C09007,368136,17.31,48,40
C09008,1000000,10.71,60,49
C09009,882270,13.89,24,42
C09010,682320,15.79,12,31
C09011,668265,10.69,36,28
C09012,1000000,15.9,36,34
C09013,624717,16.82,12,47
C09014,1000000,11.64,36,43
C09015,637236,11.43,12,51
C09016,500224,12.78,12,21
C09017,640192,10.51,24,48
C09018,1000000,16.34,48,21
C09019,393471,16.0,60,32
C09020,1000000,16.29,12,45
C09021,291288,16.42,36,58
C09022,902140,16.52,12,28
C09023,1000000,13.59,36,59
C09024,1000000,14.99,48,36
C09025,608366,16.42,48,21
C09026,601095,15.37,36,28
C09027,1000000,10.06,60,46
C09028,714636,10.58,12,55
C09029,548296,12.3,12,18
C09030,1000000,14.13,36,46
C09031,1000000,11.5,24,56
C09032,1000000,14.76,48,31
C09033,1000000,14.65,12,40
C09034,1000000,10.0,36,19
C09035,1000000,13.79,60,24
C09036,754920,12.66,48,19
C09037,1000000,10.0,24,55
C09038,727177,12.73,48,26
C09039,519768,16.8,48,51
C09040,781704,16.06,60,18
C09041,1000000,13.49,24,55
C09042,1000000,11.51,12,40
C09043,485520,12.98,48,31
C09044,803030,10.0,60,29
C09045,731128,11.45,12,44
C09046,951230,10.56,48,39
C09047,721170,14.67,24,39
C09048,738009,15.51,12,27
C09049,595470,17.12,48,30
C09050,1000000,14.24,60,27
C09051,552706,11.98,60,36
C09052,311704,11.17,48,38
C09053,1000000,12.59,60,36
C09054,579368,10.1,60,33
C09055,486135,17.11,12,42
C09056,1000000,10.0,24,28
C09057,646920,16.89,60,46
C09058,1000000,14.61,24,18
C09059,1000000,10.0,12,28
C09060,1000000,11.67,24,25
C09061,576416,15.88,48,54
C09062,967527,12.85,12,16
C09063,566468,11.23,36,15
C09064,1000000,13.77,24,47
C09065,1000000,12.75,60,53
C09066,1000000,10.0,24,33
C09067,571347,14.68,48,38
C09068,732424,16.07,24,37
C09069,1000000,17.21,36,15
C09070,603423,13.09,12,16
C09071,1000000,10.38,36,21
C09072,1000000,12.32,24,59
C09073,1000000,10.17,12,21
C09074,1000000,14.26,36,22
C09075,859370,10.22,36,60
C09076,1000000,11.41,60,30
C09077,834180,10.37,12,45
C09078,529332,11.33,12,33
C09079,1000000,12.27,36,37
C09080,571051,13.29,60,43
C09081,715848,10.44,12,45
C09082,1000000,10.0,36,57
C09083,1000000,16.39,60,41
C09084,1000000,14.15,48,23
C09085,488040,14.37,12,40
C09086,1000000,13.36,48,51
C09087,1000000,14.62,36,40
C09088,961896,15.38,24,20
C09089,906820,16.1,60,52
C09090,1000000,10.0,60,49
C09091,1000000,10.0,24,33
C09092,814116,13.52,24,45
C09093,1000000,16.12,12,54
C09094,796460,17.34,60,36
C09095,1000000,10.0,24,43
C09096,1000000,10.0,24,30
C09097,822080,10.01,12,56
C09098,537204,13.34,60,33
C09099,1000000,13.54,36,58
C09100,1000000,10.0,36,22
C09101,1000000,10.0,48,15
C09102,1000000,10.0,12,26
C09103,1000000,10.0,24,33
C09104,1000000,14.84,24,22
C09105,719060,10.0,36,39
C09106,1000000,13.18,60,35
C09107,544648,14.09,12,37
C09108,411516,13.02,48,27
C09109,877926,10.0,48,44
C09110,1000000,11.13,36,50
C09111,1000000,13.85,12,55
C09112,724980,12.62,48,16
C09113,468924,12.39,36,31
C09114,521792,15.45,36,49
C09115,1000000,15.43,48,56
C09116,1000000,14.93,24,35
C09117,726220,10.06,48,23
C09118,1000000,10.0,48,30
C09119,563277,12.79,12,40
C09120,795301,13.96,24,50
C09121,1000000,15.17,48,29
C09122,846020,13.44,36,37
C09123,460824,13.84,48,26
C09124,891279,10.29,24,46
C09125,1000000,10.0,24,54
C09126,816264,10.0,48,57
C09127,794430,15.58,36,27
C09128,1000000,10.39,24,38
C09129,778056,12.25,48,51
C09130,1000000,13.72,24,33
C09131,1000000,10.0,60,47
C09132,1000000,15.33,24,42
C09133,913315,11.39,60,42
C09134,848480,13.28,60,25
C09135,879060,10.25,60,54
C09136,446296,16.19,24,27
C09137,1000000,13.23,12,27
C09138,366340,16.87,48,17
C09139,1000000,11.97,48,60
C09140,1000000,15.55,36,21
C09141,240072,12.91,24,17
C09142,1000000,13.04,60,15
C09143,1000000,12.56,12,23
C09144,1000000,10.0,60,19
C09145,1000000,16.65,60,40
C09146,1000000,10.0,60,23
C09147,651368,13.55,12,33
C09148,555056,16.55,12,20
C09149,494221,16.2,12,26
C09150,730642,12.12,48,20
C09151,1000000,10.0,48,47
C09152,1000000,16.43,24,56
C09153,908610,10.88,60,53
C09154,1000000,15.73,24,37
C09155,571149,16.22,60,45
C09156,1000000,11.3,24,46
C09157,1000000,10.95,24,15
C09158,1000000,14.77,24,26
C09159,1000000,14.84,60,24
C09160,924990,13.88,36,40
C09161,530871,15.33,12,49
C09162,821271,13.34,48,19
C09163,1000000,14.9,60,15
C09164,838928,13.32,12,40
C09165,521964,13.08,48,16
C09166,317700,12.61,24,35
C09167,1000000,10.0,36,28
C09168,396400,11.75,60,35
C09169,886752,12.73,60,45
C09170,778212,12.27,24,48
C09171,1000000,15.3,60,15
C09172,1000000,15.17,48,56
C09173,1000000,10.0,12,26
C09174,1000000,13.69,36,23
C09175,643572,14.33,48,33
C09176,978879,14.65,12,43
C09177,1000000,14.48,60,59
C09178,934800,10.37,36,53
C09179,1000000,15.79,60,28
C09180,1000000,15.65,60,57
C09181,595784,16.4,60,41
C09182,718722,10.0,36,19
C09183,1000000,10.86,24,16
C09184,800536,11.98,12,48
C09185,1000000,15.99,60,38
C09186,660800,10.43,12,18
C09187,517760,13.94,60,30
C09188,1000000,10.0,36,40
C09189,1000000,11.04,12,59
C09190,461624,14.79,12,52
C09191,1000000,15.42,48,28
C09192,941260,11.6,60,15
C09193,377976,15.0,60,49
C09194,563930,10.99,24,33
C09195,430040,13.42,48,41
C09196,1000000,12.78,48,39
C09197,1000000,12.63,36,25
C09198,1000000,12.84,60,46
C09199,1000000,10.88,60,44
C09200,1000000,10.28,60,49
C09201,740172,10.57,36,21
C09202,437688,10.0,24,59
C09203,308655,11.49,36,29
C09204,832768,11.09,48,55
C09205,1000000,13.99,48,44
C09206,767242,16.59,36,59
C09207,527115,13.05,24,44
C09208,1000000,16.82,36,22
C09209,619096,16.34,48,20
C09210,907872,16.32,12,56
C09211,363402,11.04,48,54
C09212,723712,14.18,24,31
C09213,1000000,13.05,12,60
C09214,1000000,14.65,36,26
C09215,1000000,10.1,12,47
C09216,1000000,16.3,48,49
C09217,1000000,14.01,24,24
C09218,1000000,14.9,48,50
C09219,1000000,13.55,12,57
C09220,1000000,11.15,48,35
C09221,808028,15.24,24,39
C09222,906389,11.13,36,44
C09223,725190,10.0,24,21
C09224,1000000,11.55,48,18
C09225,496430,14.78,60,45
C09226,1000000,12.24,24,55
C09227,460488,12.14,48,17
C09228,516256,10.0,24,39
C09229,367044,16.97,36,22
C09230,1000000,14.06,60,47
C09231,1000000,10.0,24,28
C09232,1000000,16.7,60,53
C09233,1000000,10.05,36,17
C09234,1000000,10.69,60,48
C09235,1000000,16.58,24,15
C09236,675225,14.88,48,15
C09237,568540,10.0,24,21
C09238,590139,17.28,36,38
C09239,1000000,10.38,12,39
C09240,865808,12.71,12,49
C09241,320232,14.35,48,55
C09242,1000000,13.15,12,35
C09243,477778,11.7,48,40
C09244,1000000,13.01,60,16
C09245,1000000,14.88,12,49
C09246,1000000,15.82,36,30
C09247,940131,14.0,12,24
C09248,1000000,10.0,60,43
C09249,352391,11.65,48,23
C09250,1000000,13.53,48,43
C09251,1000000,16.09,60,31
C09252,701442,14.65,24,41
C09253,284416,11.08,24,54
C09254,1000000,10.0,60,45
C09255,738144,10.4,12,58
C09256,1000000,11.84,36,26
C09257,771741,13.37,12,31
C09258,369276,13.6,60,33
C09259,1000000,15.66,24,42
C09260,822426,14.35,24,19
C09261,1000000,10.0,12,41
C09262,517008,14.14,36,47
C09263,1000000,12.35,36,33
C09264,762048,11.49,12,35
C09265,1000000,14.33,48,43
C09266,1000000,10.05,12,22
C09267,561906,10.38,12,58
C09268,1000000,13.42,36,26
C09269,1000000,11.74,12,42
C09270,1000000,14.04,48,31
C09271,818550,11.79,36,32
C09272,696696,10.8,36,56
C09273,421817,13.63,36,53
C09274,920621,10.09,48,24
C09275,1000000,12.49,36,28
C09276,658730,16.07,12,49
C09277,1000000,14.83,24,40
C09278,781165,11.6,36,36
C09279,1000000,16.8,12,48
C09280,751020,10.0,12,51
C09281,333160,13.58,60,39
C09282,1000000,15.07,24,56
C09283,1000000,12.2,24,19
C09284,1000000,12.03,12,54
C09285,412840,13.0,12,18
C09286,1000000,15.48,48,50
C09287,468240,11.88,48,33
C09288,486008,15.39,48,57
C09289,1000000,14.36,60,45
C09290,1000000,12.25,36,59
C09291,540880,15.59,36,51
C09292,379314,11.58,60,29
C09293,1000000,14.62,60,27
C09294,646700,11.37,48,28
C09295,1000000,12.45,60,26
C09296,644690,14.74,48,41
C09297,477737,15.1,48,45
C09298,1000000,13.7,48,53
C09299,734490,16.44,12,24
C09300,1000000,10.54,24,36
C09301,355095,11.12,60,33
C09302,502296,14.62,12,18
C09303,1000000,10.0,12,35
C09304,619281,12.86,12,53
C09305,848104,16.33,60,23
C09306,549465,13.95,36,18
C09307,1000000,15.06,48,49
C09308,475390,15.9,60,45
C09309,948267,10.27,24,18
C09310,1000000,14.55,24,28
C09311,969924,15.07,12,43
C09312,1000000,13.21,60,45
C09313,487344,10.11,12,23
C09314,637175,10.0,48,57
C09315,1000000,16.44,48,42
C09316,948870,12.51,60,28
C09317,720850,13.9,36,31
C09318,1000000,15.5,60,23
C09319,910338,10.0,36,20
C09320,1000000,15.26,48,24
C09321,1000000,10.87,24,47
C09322,1000000,10.0,48,50
C09323,1000000,13.41,12,31
C09324,904607,10.0,48,51
C09325,884556,15.63,24,51
C09326,1000000,10.28,12,35
C09327,1000000,10.0,12,56
C09328,636910,13.91,36,42
C09329,1000000,16.87,24,48
C09330,731819,13.23,12,18
C09331,492730,12.07,48,59
C09332,1000000,14.8,48,47
C09333,829728,16.15,36,26
C09334,1000000,10.0,12,30
C09335,1000000,10.0,48,52
C09336,1000000,16.41,12,22
C09337,1000000,13.94,48,49
C09338,696540,11.96,60,41
C09339,1000000,10.0,48,46
C09340,415340,13.57,12,33
C09341,674080,14.32,12,40
C09342,1000000,10.73,36,43
C09343,1000000,10.0,12,30
C09344,1000000,13.67,24,33
C09345,557430,10.0,60,41
C09346,532490,10.59,60,39
C09347,663900,10.07,48,35
C09348,859112,10.68,48,48
C09349,1000000,12.51,48,16
C09350,689481,16.89,60,46
C09351,1000000,15.37,24,24
C09352,689520,14.14,36,28
C09353,1000000,10.72,60,39
C09354,1000000,13.24,36,33
C09355,514072,15.41,24,44
C09356,1000000,10.0,36,34
C09357,1000000,10.0,24,42
C09358,1000000,16.86,36,45
C09359,864615,11.04,36,35
C09360,1000000,10.0,24,53
C09361,954304,15.96,60,24
C09362,1000000,10.0,12,41
C09363,736626,10.0,24,23
C09364,890344,15.37,36,39
C09365,310320,11.02,24,22
C09366,1000000,15.23,24,38
C09367,321768,12.52,12,23
C09368,584705,15.41,12,40
C09369,1000000,10.0,12,47
C09370,716148,10.0,24,28
C09371,1000000,15.62,24,26
C09372,823900,14.95,36,55
C09373,827772,10.98,24,20
C09374,1000000,14.32,12,41
C09375,908900,13.83,24,40
C09376,1000000,11.07,60,47
C09377,766920,14.16,12,23
C09378,1000000,14.9,36,57
C09379,892386,12.44,36,44
C09380,1000000,16.69,48,21
C09381,539250,13.03,60,55
C09382,892736,13.26,24,23
C09383,1000000,12.45,36,51
C09384,784284,17.04,36,57
C09385,1000000,13.95,12,24
C09386,606120,11.82,60,15
C09387,792640,12.14,12,18
C09388,1000000,14.18,60,39
C09389,980208,10.46,12,50
C09390,671265,10.0,48,29
C09391,831108,12.0,12,31
C09392,889824,14.92,36,49
C09393,1000000,10.31,24,36
C09394,806923,12.23,24,33
C09395,723900,10.0,36,47
C09396,1000000,10.86,60,26
C09397,542304,14.73,48,18
C09398,1000000,13.82,12,26
C09399,1000000,13.91,24,20
C09400,1000000,13.68,48,18
C09401,544208,11.76,12,32
C09402,1000000,11.09,48,50
C09403,796548,10.09,12,52
C09404,582345,14.66,36,15
C09405,1000000,15.78,60,60
C09406,1000000,15.82,48,39
C09407,1000000,14.01,24,34
C09408,1000000,12.65,24,39
C09409,493790,15.99,60,20
C09410,438032,12.05,48,32
C09411,679080,11.32,60,46
C09412,799326,12.36,48,24
C09413,1000000,13.98,12,22
C09414,1000000,13.84,48,34
C09415,1000000,12.3,36,41
C09416,1000000,16.9,36,40
C09417,896697,14.46,60,35
C09418,1000000,10.0,48,59
C09419,946616,11.14,12,50
C09420,321048,12.68,36,17
C09421,628200,14.86,24,17
C09422,408880,15.95,60,44
C09423,1000000,15.41,24,28
C09424,1000000,11.38,24,39
C09425,974441,10.1,36,60
C09426,1000000,15.88,24,18
C09427,1000000,10.0,60,58
C09428,442497,11.68,36,40
C09429,1000000,12.79,48,43
C09430,403710,11.57,48,57
C09431,997710,10.42,36,33
C09432,1000000,14.07,24,51
C09433,1000000,10.0,24,50
C09434,461110,17.37,36,60
C09435,467621,15.78,48,21
C09436,500390,15.03,48,26
C09437,1000000,10.66,48,53
C09438,1000000,10.0,60,49
C09439,701200,11.09,24,40
C09440,495712,11.39,12,20
C09441,1000000,12.64,60,33
C09442,607768,13.01,60,56
C09443,959114,13.77,24,33
C09444,481072,10.43,24,42
C09445,433280,13.22,24,39
C09446,1000000,13.88,24,40
C09447,1000000,14.69,24,58
C09448,1000000,12.83,36,33
C09449,1000000,10.62,48,31
C09450,1000000,14.82,36,25
C09451,739870,13.78,48,44
C09452,876720,16.48,60,21
C09453,1000000,10.0,12,27
C09454,895212,15.4,36,22
C09455,1000000,15.64,12,31
C09456,899776,11.16,12,15
C09457,426920,12.27,48,52
C09458,1000000,13.93,24,15
C09459,1000000,14.88,24,59
C09460,632918,14.46,48,44
C09461,315328,16.09,60,54
C09462,657956,10.63,48,58
C09463,1000000,14.08,24,17
C09464,1000000,15.22,12,34
C09465,773296,16.96,36,52
C09466,567190,10.78,48,56
C09467,1000000,14.79,12,46
C09468,1000000,16.21,24,16
C09469,231975,15.89,36,54
C09470,1000000,11.29,12,48
C09471,535260,15.33,24,55
C09472,763380,14.21,48,54
C09473,797445,13.92,48,38
C09474,506646,16.63,48,50
C09475,550539,16.38,60,16
C09476,1000000,10.0,24,53
C09477,1000000,12.26,12,54
C09478,968474,10.27,48,19
C09479,873873,10.49,24,22
C09480,367862,13.2,60,54
C09481,464664,11.47,48,24
C09482,1000000,10.0,12,59
C09483,1000000,14.86,24,25
C09484,220272,17.71,36,15
C09485,1000000,11.83,60,34
C09486,1000000,15.77,12,36
C09487,1000000,17.17,48,16
C09488,320824,13.17,24,53
C09489,517810,13.73,48,22
C09490,797304,15.87,24,39
C09491,1000000,15.36,12,17
C09492,1000000,12.1,24,41
C09493,707486,11.25,12,28
C09494,805816,10.52,48,18
C09495,924378,17.14,48,40
C09496,748360,17.15,48,22
C09497,531444,13.76,36,33
C09498,1000000,13.94,60,51
C09499,436437,11.75,48,41
C09500,576070,17.22,24,42
C09501,996198,17.06,12,51
C09502,1000000,16.95,12,43
C09503,1000000,13.29,24,60
C09504,457965,17.14,36,20
C09505,1000000,15.28,36,53
C09506,765495,13.32,36,51
C09507,969560,13.85,60,52
C09508,1000000,13.0,12,40
C09509,504216,11.74,12,56
C09510,846318,16.35,36,27
C09511,1000000,10.0,48,53
C09512,416757,16.41,48,40
C09513,1000000,11.9,60,38
C09514,527774,16.44,12,22
C09515,1000000,15.29,60,40
C09516,978586,14.12,60,50
C09517,1000000,10.0,24,52
C09518,752640,12.54,24,49
C09519,1000000,16.79,36,45
C09520,1000000,12.42,36,16
C09521,1000000,12.08,36,47
C09522,618800,12.66,24,22
C09523,513272,14.92,12,30
C09524,671460,11.27,36,57
C09525,352814,11.46,48,55
C09526,673320,10.0,48,27
C09527,630850,12.66,24,39
C09528,1000000,14.66,48,56
C09529,1000000,16.3,36,53
C09530,1000000,11.39,12,40
C09531,955068,12.13,12,51
C09532,521540,10.59,12,17
C09533,1000000,14.94,48,45
C09534,844248,13.95,48,34
C09535,1000000,14.31,48,58
C09536,1000000,14.5,24,40
C09537,586521,16.82,12,35
C09538,481850,14.41,36,23
C09539,1000000,13.71,12,28
C09540,801856,14.94,12,47
C09541,1000000,13.22,36,32
C09542,749671,14.88,24,24
C09543,1000000,10.0,36,29
C09544,1000000,11.27,12,36
C09545,1000000,12.41,48,55
C09546,1000000,14.44,60,25
C09547,1000000,14.09,24,55
C09548,1000000,16.5,36,22
C09549,1000000,11.83,24,58
C09550,1000000,10.0,12,51
C09551,1000000,14.4,24,48
C09552,563248,14.39,60,19
C09553,980640,16.8,24,27
C09554,1000000,14.01,24,23
C09555,394020,11.13,12,50
C09556,1000000,14.29,36,43
C09557,927100,16.1,36,38
C09558,596856,12.56,12,45
C09559,854244,13.06,48,35
C09560,902550,16.53,60,50
C09561,933384,13.09,24,47
C09562,774004,10.0,24,41
C09563,826840,10.28,24,56
C09564,1000000,14.85,60,26
C09565,1000000,13.42,48,51
C09566,923520,13.31,24,60
C09567,883515,13.83,12,53
C09568,1000000,10.0,24,34
C09569,1000000,16.62,12,38
C09570,723248,13.77,36,42
C09571,1000000,10.0,48,41
C09572,1000000,12.62,48,39
C09573,1000000,14.28,12,57
C09574,720760,11.53,12,16
C09575,1000000,13.89,24,27
C09576,1000000,14.81,36,35
C09577,859287,10.81,36,37
C09578,853768,13.92,60,54
C09579,1000000,11.68,24,57
C09580,1000000,12.78,24,31
C09581,551115,10.4,48,51
C09582,1000000,14.46,12,59
C09583,823669,10.0,24,42
C09584,1000000,12.52,24,38
C09585,615912,13.82,36,22
C09586,1000000,10.42,36,32
C09587,1000000,11.4,12,52
C09588,837580,12.92,24,22
C09589,360528,12.7,24,51
C09590,993300,10.0,12,47
C09591,1000000,10.0,60,16
C09592,694290,15.81,60,21
C09593,1000000,13.92,36,46
C09594,1000000,14.1,24,36
C09595,658593,11.57,60,21
C09596,272816,14.38,24,44
C09597,1000000,13.64,48,40
C09598,607485,17.31,48,38
C09599,215802,17.7,36,20
C09600,384255,17.5,12,58
C09601,1000000,10.0,60,32
C09602,889760,16.36,24,27
C09603,1000000,15.27,48,43
C09604,778428,13.66,48,38
C09605,680344,10.0,12,28
C09606,1000000,11.71,12,21
C09607,881342,16.65,48,23
C09608,650156,16.5,24,21
C09609,1000000,11.39,60,56
C09610,1000000,10.0,60,28
C09611,1000000,10.0,36,44
C09612,542808,13.09,36,48
C09613,395712,16.58,12,22
C09614,432328,10.0,60,36
C09615,454704,12.7,60,31
C09616,406769,14.07,12,19
C09617,309576,16.95,36,28
C09618,895050,15.36,12,18
C09619,1000000,15.84,48,60
C09620,954422,12.86,36,54
C09621,1000000,15.73,60,37
C09622,840021,16.46,24,15
C09623,1000000,16.66,12,52
C09624,1000000,10.14,24,43
C09625,309816,13.68,24,17
C09626,1000000,15.78,48,15
C09627,719220,14.97,24,48
C09628,438632,12.9,12,50
C09629,650637,15.67,60,28
C09630,1000000,16.02,24,19
C09631,1000000,11.29,60,49
C09632,991326,13.43,24,20
C09633,697438,12.97,24,37
C09634,585312,16.66,48,25
C09635,958113,13.82,36,59
C09636,631176,11.57,48,15
C09637,468734,15.58,60,41
C09638,1000000,10.02,48,28
C09639,1000000,10.0,60,21
C09640,919282,16.06,48,24
C09641,539572,11.69,60,30
C09642,718641,14.84,12,41
C09643,442161,17.02,60,30
C09644,924420,10.86,36,17
C09645,643344,12.07,48,20
C09646,555880,17.15,60,42
C09647,1000000,16.7,60,33
C09648,916641,11.75,60,43
C09649,983024,14.99,48,27
C09650,1000000,12.15,12,60
C09651,1000000,14.22,12,54
C09652,1000000,10.0,48,24
C09653,999195,16.54,12,46
C09654,574740,15.79,12,41
C09655,576380,10.73,60,45
C09656,614779,11.3,24,44
C09657,717708,17.03,12,22
C09658,707003,12.86,48,46
C09659,976880,10.65,24,41
C09660,1000000,12.38,12,22
C09661,941180,12.57,12,39
C09662,1000000,10.73,36,43
C09663,693306,13.47,60,57
C09664,1000000,14.77,48,38
C09665,1000000,10.65,48,53
C09666,917370,16.02,36,19
C09667,750168,11.57,48,31
C09668,994563,11.88,24,29
C09669,1000000,16.79,36,38
C09670,899024,11.37,24,30
C09671,910590,13.91,48,54
C09672,1000000,13.74,60,52
C09673,1000000,13.94,12,53
C09674,1000000,10.0,24,60
C09675,1000000,15.81,36,15
C09676,1000000,11.67,12,16
C09677,916500,15.2,24,32
C09678,627570,10.0,36,51
C09679,1000000,11.83,48,29
C09680,1000000,11.91,24,59
C09681,1000000,13.18,24,58
C09682,464910,16.79,24,48
C09683,1000000,12.18,12,30
C09684,1000000,15.72,24,59
C09685,1000000,10.0,60,42
C09686,710208,11.01,48,34
C09687,627585,14.86,48,17
C09688,1000000,15.64,12,37
C09689,1000000,16.12,12,37
C09690,639144,14.83,60,36
C09691,918126,15.24,48,33
C09692,1000000,10.33,48,42
C09693,803924,16.57,24,51
C09694,1000000,16.64,36,36
C09695,916762,14.04,36,48
